[2025-01-23 17:20:06,149][INFO] Running PROJECT: CRC-KR, P LEARNING RATE: 0.0001, OPTIMIZER: ADAMW, NUM EPOCHS: 80, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.25
[2025-01-23 17:20:06,150][INFO] params["in_chans"]=[200, 16] python run_model0.py --proj CRC-KR --num_epochs 80 --plr 1e-4  --smoothing 0.25
[2025-01-23 17:20:06,150][INFO] params["dims"]=[512, 512]温度参数为0.55
[2025-01-23 17:20:06,150][INFO] params["out_chans"]=[16, 8]
[2025-01-23 17:20:06,150][INFO] params["heads"]=[8, 4]
[2025-01-23 18:53:07,113][INFO] Epoch[52/80], train AUC: 0.9903(0.9796-0.9972), test AUC: 0.7754(0.6744-0.8604)
[2025-01-23 18:54:53,341][INFO] Epoch[53/80], loss:0.4389, CE loss:0.4389
[2025-01-23 18:54:53,341][INFO] Epoch[53/80], train B-acc: 0.9077(0.8437-0.9647), test B-acc: 0.6745(0.5805-0.7755)
[2025-01-23 18:54:53,341][INFO] Epoch[53/80], train AUC: 0.9910(0.9797-0.9975), test AUC: 0.7722(0.6759-0.8670)
[2025-01-23 18:56:40,748][INFO] Epoch[54/80], loss:0.4377, CE loss:0.4377
[2025-01-23 18:56:40,749][INFO] Epoch[54/80], train B-acc: 0.9124(0.8493-0.9631), test B-acc: 0.6303(0.5339-0.7238)
[2025-01-23 18:56:40,749][INFO] Epoch[54/80], train AUC: 0.9915(0.9819-0.9975), test AUC: 0.7709(0.6700-0.8599)
[2025-01-23 18:57:20,762][INFO] Epoch 55 retry 1 of 5, loss did not decrease.
[2025-01-23 18:59:07,521][INFO] Epoch[55/80], loss:0.4364, CE loss:0.4364
[2025-01-23 18:59:07,521][INFO] Epoch[55/80], train B-acc: 0.9084(0.8457-0.9636), test B-acc: 0.6494(0.5601-0.7428)
[2025-01-23 18:59:07,521][INFO] Epoch[55/80], train AUC: 0.9922(0.9829-0.9976), test AUC: 0.7694(0.6802-0.8604)
